district,location,rooms,area,floor,total_floors,price,area_per_room
Nəsimi,Kubinka,2.0,55.0,1.0,5.0,244500.0,27.5
Nəsimi,1-ci Mikrorayon,3.0,132.0,2.0,5.0,360000.0,44.0
Nəsimi,Kubinka,3.0,98.0,6.0,17.0,497000.0,32.666666666666664
Nəsimi,1-ci Mikrorayon,2.0,74.0,4.0,5.0,197000.0,37.0
Nəsimi,3-cü Mikrorayon,2.0,49.0,4.0,5.0,110000.0,24.5
Nəsimi,5-ci Mikrorayon,1.0,36.0,3.0,16.0,110000.0,36.0
Nəsimi,1-ci Mikrorayon,4.0,142.0,1.0,5.0,360000.0,35.5
Nəsimi,3-cü Mikrorayon,2.0,68.0,1.0,17.0,213000.0,34.0
Nəsimi,2-ci Mikrorayon,3.0,83.0,2.0,9.0,194500.0,27.666666666666668
Nəsimi,Kubinka,3.0,91.0,6.0,16.0,276000.0,30.333333333333332
Nəsimi,5-ci Mikrorayon,2.0,48.0,3.0,5.0,153000.0,24.0
Nəsimi,3-cü Mikrorayon,2.0,46.0,2.0,16.0,161500.0,23.0
Nəsimi,4-cü Mikrorayon,4.0,96.0,2.0,9.0,288500.0,24.0
Nəsimi,Kubinka,2.0,82.0,4.0,5.0,294000.0,41.0
Nəsimi,Kubinka,2.0,76.0,12.0,16.0,398000.0,38.0
Nəsimi,Kubinka,3.0,152.0,19.0,24.0,659500.0,50.666666666666664
Nəsimi,1-ci Mikrorayon,4.0,141.0,2.0,5.0,360000.0,35.25
Nəsimi,1-ci Mikrorayon,2.0,69.0,11.0,16.0,230500.0,34.5
Nəsimi,5-ci Mikrorayon,4.0,139.0,2.0,17.0,371000.0,34.75
Nəsimi,5-ci Mikrorayon,2.0,54.0,1.0,16.0,153500.0,27.0
Nəsimi,4-cü Mikrorayon,2.0,71.0,7.0,16.0,146500.0,35.5
Nəsimi,Kubinka,3.0,132.0,11.0,16.0,575000.0,44.0
Nəsimi,Kubinka,2.0,79.0,15.0,17.0,325000.0,39.5
Nəsimi,1-ci Mikrorayon,2.0,56.0,4.0,5.0,135500.0,28.0
Nəsimi,Kubinka,4.0,115.0,10.0,24.0,377000.0,28.75
Nəsimi,Kubinka,4.0,152.0,8.0,16.0,501500.0,38.0
Nəsimi,1-ci Mikrorayon,2.0,52.0,12.0,16.0,146500.0,26.0
Nəsimi,Kubinka,3.0,96.0,5.0,5.0,433500.0,32.0
Nəsimi,Kubinka,3.0,120.0,11.0,24.0,530000.0,40.0
Nəsimi,1-ci Mikrorayon,3.0,87.0,4.0,5.0,245000.0,29.0
Nəsimi,4-cü Mikrorayon,3.0,66.0,3.0,16.0,197000.0,22.0
Nəsimi,5-ci Mikrorayon,2.0,57.0,11.0,16.0,159000.0,28.5
Nəsimi,2-ci Mikrorayon,2.0,58.0,14.0,19.0,192500.0,29.0
Nəsimi,4-cü Mikrorayon,3.0,71.0,5.0,5.0,245500.0,23.666666666666668
Nəsimi,Kubinka,3.0,82.0,18.0,24.0,392000.0,27.333333333333332
Nəsimi,4-cü Mikrorayon,3.0,96.0,12.0,17.0,246000.0,32.0
Nəsimi,1-ci Mikrorayon,2.0,64.0,2.0,5.0,217500.0,32.0
Nəsimi,3-cü Mikrorayon,2.0,65.0,3.0,5.0,226500.0,32.5
Nəsimi,4-cü Mikrorayon,4.0,117.0,3.0,5.0,309500.0,29.25
Nəsimi,2-ci Mikrorayon,2.0,47.0,2.0,5.0,169500.0,23.5
Nəsimi,4-cü Mikrorayon,2.0,57.0,5.0,5.0,160000.0,28.5
Nəsimi,3-cü Mikrorayon,2.0,68.0,8.0,9.0,218000.0,34.0
Nəsimi,3-cü Mikrorayon,2.0,59.0,4.0,5.0,178000.0,29.5
Nəsimi,4-cü Mikrorayon,4.0,86.0,4.0,5.0,230000.0,21.5
Nəsimi,1-ci Mikrorayon,2.0,69.0,1.0,5.0,193000.0,34.5
Nəsimi,5-ci Mikrorayon,3.0,137.0,9.0,9.0,389500.0,45.666666666666664
Nəsimi,4-cü Mikrorayon,3.0,69.0,3.0,5.0,182500.0,23.0
Nəsimi,1-ci Mikrorayon,2.0,50.0,3.0,9.0,157000.0,25.0
Nəsimi,5-ci Mikrorayon,2.0,55.0,5.0,5.0,171500.0,27.5
Nəsimi,3-cü Mikrorayon,1.0,30.0,16.0,16.0,115500.0,30.0
Nəsimi,4-cü Mikrorayon,2.0,48.0,3.0,9.0,144000.0,24.0
Nəsimi,1-ci Mikrorayon,3.0,137.0,2.0,5.0,360000.0,45.666666666666664
Nəsimi,Kubinka,2.0,57.0,15.0,16.0,183500.0,28.5
Nəsimi,1-ci Mikrorayon,2.0,71.0,1.0,9.0,210500.0,35.5
Nəsimi,Kubinka,3.0,99.0,2.0,16.0,548500.0,33.0
Nəsimi,2-ci Mikrorayon,2.0,54.0,1.0,5.0,132500.0,27.0
Nəsimi,4-cü Mikrorayon,2.0,46.0,6.0,9.0,110000.0,23.0
Nəsimi,1-ci Mikrorayon,2.0,67.0,8.0,9.0,204000.0,33.5
Nəsimi,3-cü Mikrorayon,2.0,62.0,10.0,17.0,186500.0,31.0
Nəsimi,Kubinka,2.0,83.0,17.0,24.0,311000.0,41.5
Nəsimi,Kubinka,5.0,186.0,2.0,24.0,707000.0,37.2
Nəsimi,Kubinka,2.0,73.0,18.0,24.0,363500.0,36.5
Nəsimi,2-ci Mikrorayon,2.0,49.0,1.0,5.0,142500.0,24.5
Nəsimi,4-cü Mikrorayon,2.0,67.0,2.0,5.0,217500.0,33.5
Nəsimi,3-cü Mikrorayon,3.0,131.0,3.0,5.0,377500.0,43.666666666666664
Nəsimi,3-cü Mikrorayon,2.0,57.0,3.0,5.0,185500.0,28.5
Nəsimi,Kubinka,4.0,116.0,2.0,5.0,390500.0,29.0
Nəsimi,1-ci Mikrorayon,3.0,97.0,3.0,5.0,268500.0,32.333333333333336
Nəsimi,4-cü Mikrorayon,2.0,73.0,4.0,5.0,185000.0,36.5
Nəsimi,1-ci Mikrorayon,2.0,50.0,3.0,5.0,158500.0,25.0
Nəsimi,2-ci Mikrorayon,2.0,64.0,2.0,5.0,183500.0,32.0
Nəsimi,5-ci Mikrorayon,3.0,95.0,1.0,5.0,341000.0,31.666666666666668
Nəsimi,1-ci Mikrorayon,4.0,116.0,2.0,5.0,360000.0,29.0
Nəsimi,5-ci Mikrorayon,2.0,46.0,11.0,16.0,147000.0,23.0
Nəsimi,5-ci Mikrorayon,2.0,51.0,12.0,17.0,126500.0,25.5
Nəsimi,3-cü Mikrorayon,2.0,44.0,8.0,16.0,141000.0,22.0
Nəsimi,3-cü Mikrorayon,3.0,116.0,5.0,18.0,390000.0,38.666666666666664
Nəsimi,3-cü Mikrorayon,1.0,32.0,2.0,5.0,110000.0,32.0
Nəsimi,5-ci Mikrorayon,3.0,111.0,1.0,5.0,311000.0,37.0
Nəsimi,1-ci Mikrorayon,1.0,41.0,5.0,5.0,105000.0,41.0
Nəsimi,2-ci Mikrorayon,3.0,68.0,12.0,19.0,181000.0,22.666666666666668
Nəsimi,Kubinka,2.0,72.0,3.0,5.0,172000.0,36.0
Nəsimi,5-ci Mikrorayon,1.0,32.0,11.0,18.0,110000.0,32.0
Nəsimi,4-cü Mikrorayon,2.0,45.0,1.0,5.0,114500.0,22.5
Nəsimi,Kubinka,4.0,124.0,16.0,17.0,484500.0,31.0
Nəsimi,2-ci Mikrorayon,2.0,75.0,8.0,9.0,184500.0,37.5
Nəsimi,5-ci Mikrorayon,2.0,75.0,3.0,5.0,212500.0,37.5
Nəsimi,5-ci Mikrorayon,2.0,57.0,4.0,17.0,153500.0,28.5
Nəsimi,1-ci Mikrorayon,2.0,70.0,3.0,9.0,214500.0,35.0
Nəsimi,Kubinka,4.0,160.0,2.0,5.0,768000.0,40.0
Nəsimi,Kubinka,3.0,71.0,4.0,16.0,285500.0,23.666666666666668
Nəsimi,2-ci Mikrorayon,3.0,69.0,5.0,5.0,183500.0,23.0
Nəsimi,5-ci Mikrorayon,2.0,45.0,5.0,5.0,178500.0,22.5
Nəsimi,5-ci Mikrorayon,2.0,52.0,5.0,5.0,130000.0,26.0
Nəsimi,5-ci Mikrorayon,1.0,40.0,2.0,17.0,153500.0,40.0
Nəsimi,4-cü Mikrorayon,4.0,108.0,4.0,5.0,340000.0,27.0
Nəsimi,Kubinka,3.0,90.0,7.0,17.0,379500.0,30.0
Nəsimi,2-ci Mikrorayon,3.0,102.0,2.0,5.0,343000.0,34.0
Nəsimi,2-ci Mikrorayon,3.0,81.0,1.0,9.0,245500.0,27.0
Nəsimi,4-cü Mikrorayon,3.0,60.0,4.0,16.0,147000.0,20.0
Nəsimi,1-ci Mikrorayon,4.0,123.0,4.0,5.0,360000.0,30.75
Nəsimi,3-cü Mikrorayon,1.0,30.0,4.0,5.0,110000.0,30.0
Nəsimi,5-ci Mikrorayon,2.0,48.0,2.0,5.0,174500.0,24.0
Nəsimi,2-ci Mikrorayon,3.0,101.0,6.0,9.0,276500.0,33.666666666666664
Nəsimi,Kubinka,2.0,60.0,10.0,16.0,330000.0,30.0
Nəsimi,3-cü Mikrorayon,4.0,139.0,3.0,5.0,390000.0,34.75
Nəsimi,2-ci Mikrorayon,1.0,42.0,6.0,9.0,115000.0,42.0
Nəsimi,1-ci Mikrorayon,2.0,65.0,8.0,16.0,214000.0,32.5
Nəsimi,Kubinka,3.0,89.0,12.0,16.0,476000.0,29.666666666666668
Nəsimi,2-ci Mikrorayon,2.0,75.0,5.0,19.0,283000.0,37.5
Nəsimi,4-cü Mikrorayon,1.0,31.0,4.0,5.0,110000.0,31.0
Nəsimi,Kubinka,3.0,109.0,11.0,17.0,402500.0,36.333333333333336
Nəsimi,2-ci Mikrorayon,4.0,91.0,3.0,5.0,276000.0,22.75
Nəsimi,Kubinka,4.0,157.0,2.0,17.0,531000.0,39.25
Nəsimi,4-cü Mikrorayon,4.0,109.0,1.0,5.0,340000.0,27.25
Nəsimi,3-cü Mikrorayon,2.0,69.0,2.0,5.0,274000.0,34.5
Nəsimi,Kubinka,3.0,76.0,1.0,17.0,236500.0,25.333333333333332
Nəsimi,5-ci Mikrorayon,1.0,42.0,4.0,5.0,118000.0,42.0
Nəsimi,1-ci Mikrorayon,2.0,50.0,2.0,5.0,172000.0,25.0
Nəsimi,2-ci Mikrorayon,2.0,74.0,16.0,16.0,215500.0,37.0
Nəsimi,3-cü Mikrorayon,2.0,67.0,17.0,17.0,218000.0,33.5
Nəsimi,1-ci Mikrorayon,3.0,135.0,2.0,5.0,335000.0,45.0
Nəsimi,Kubinka,2.0,62.0,15.0,17.0,201500.0,31.0
Nəsimi,5-ci Mikrorayon,4.0,106.0,10.0,18.0,410000.0,26.5
Nəsimi,4-cü Mikrorayon,3.0,98.0,2.0,5.0,340000.0,32.666666666666664
Nəsimi,4-cü Mikrorayon,4.0,99.0,14.0,17.0,267500.0,24.75
Nəsimi,4-cü Mikrorayon,1.0,35.0,7.0,9.0,110000.0,35.0
Nəsimi,3-cü Mikrorayon,2.0,52.0,2.0,5.0,184500.0,26.0
Nəsimi,Kubinka,2.0,81.0,22.0,24.0,346000.0,40.5
Nəsimi,2-ci Mikrorayon,3.0,83.0,2.0,5.0,285500.0,27.666666666666668
Nəsimi,5-ci Mikrorayon,2.0,54.0,5.0,17.0,180000.0,27.0
Nəsimi,3-cü Mikrorayon,2.0,62.0,2.0,5.0,166500.0,31.0
Nəsimi,1-ci Mikrorayon,3.0,120.0,8.0,16.0,360000.0,40.0
Nəsimi,1-ci Mikrorayon,2.0,50.0,2.0,5.0,137000.0,25.0
Nəsimi,Kubinka,3.0,160.0,8.0,9.0,692500.0,53.333333333333336
Nəsimi,Kubinka,3.0,127.0,6.0,24.0,564500.0,42.333333333333336
Nəsimi,Kubinka,3.0,142.0,5.0,17.0,567500.0,47.333333333333336
Nəsimi,3-cü Mikrorayon,1.0,31.0,4.0,5.0,110000.0,31.0
Nəsimi,2-ci Mikrorayon,2.0,54.0,4.0,16.0,145500.0,27.0
Nəsimi,1-ci Mikrorayon,2.0,62.0,4.0,5.0,145000.0,31.0
Nəsimi,4-cü Mikrorayon,2.0,55.0,5.0,5.0,113500.0,27.5
Nəsimi,5-ci Mikrorayon,2.0,45.0,1.0,5.0,123000.0,22.5
Nəsimi,3-cü Mikrorayon,3.0,112.0,3.0,5.0,307500.0,37.333333333333336
Nəsimi,1-ci Mikrorayon,3.0,71.0,2.0,9.0,219000.0,23.666666666666668
Nəsimi,Kubinka,4.0,175.0,2.0,16.0,780000.0,43.75
Nəsimi,Kubinka,3.0,86.0,11.0,16.0,341000.0,28.666666666666668
Nəsimi,1-ci Mikrorayon,1.0,33.0,14.0,16.0,105000.0,33.0
Nəsimi,1-ci Mikrorayon,2.0,62.0,5.0,5.0,191500.0,31.0
Nəsimi,4-cü Mikrorayon,2.0,75.0,1.0,5.0,218500.0,37.5
Nəsimi,2-ci Mikrorayon,3.0,97.0,12.0,16.0,308000.0,32.333333333333336
Nəsimi,5-ci Mikrorayon,3.0,88.0,14.0,18.0,313000.0,29.333333333333332
Nəsimi,5-ci Mikrorayon,4.0,145.0,1.0,5.0,377000.0,36.25
Nəsimi,1-ci Mikrorayon,2.0,49.0,3.0,5.0,163500.0,24.5
Nəsimi,3-cü Mikrorayon,3.0,115.0,16.0,17.0,322000.0,38.333333333333336
Nəsimi,3-cü Mikrorayon,2.0,63.0,15.0,17.0,202000.0,31.5
Nəsimi,2-ci Mikrorayon,1.0,42.0,3.0,5.0,143500.0,42.0
Nəsimi,Kubinka,3.0,156.0,9.0,9.0,578500.0,52.0
Nəsimi,4-cü Mikrorayon,2.0,51.0,2.0,5.0,164000.0,25.5
Nəsimi,5-ci Mikrorayon,2.0,75.0,12.0,17.0,228000.0,37.5
Nəsimi,5-ci Mikrorayon,3.0,133.0,4.0,17.0,372000.0,44.333333333333336
Nəsimi,3-cü Mikrorayon,3.0,78.0,6.0,17.0,273000.0,26.0
Nəsimi,4-cü Mikrorayon,3.0,98.0,2.0,9.0,303000.0,32.666666666666664
Nəsimi,3-cü Mikrorayon,4.0,101.0,1.0,5.0,332500.0,25.25
Nəsimi,2-ci Mikrorayon,2.0,67.0,1.0,5.0,158500.0,33.5
Nəsimi,1-ci Mikrorayon,2.0,63.0,2.0,5.0,172500.0,31.5
Nəsimi,Kubinka,4.0,150.0,2.0,5.0,732000.0,37.5
Nəsimi,1-ci Mikrorayon,2.0,60.0,4.0,18.0,139500.0,30.0
Nəsimi,4-cü Mikrorayon,4.0,117.0,3.0,5.0,326000.0,29.25
Nəsimi,3-cü Mikrorayon,3.0,96.0,1.0,5.0,207000.0,32.0
Nəsimi,Kubinka,4.0,118.0,13.0,24.0,435000.0,29.5
Nəsimi,Kubinka,3.0,79.0,24.0,24.0,303000.0,26.333333333333332
Nəsimi,2-ci Mikrorayon,4.0,133.0,8.0,16.0,380000.0,33.25
Nəsimi,Kubinka,2.0,55.0,5.0,5.0,201000.0,27.5
Nəsimi,4-cü Mikrorayon,2.0,55.0,1.0,5.0,171500.0,27.5
Nəsimi,Kubinka,5.0,190.0,6.0,18.0,780000.0,38.0
Nəsimi,3-cü Mikrorayon,3.0,109.0,8.0,17.0,347000.0,36.333333333333336
Nəsimi,Kubinka,3.0,136.0,7.0,16.0,597500.0,45.333333333333336
Nəsimi,3-cü Mikrorayon,2.0,53.0,3.0,5.0,139500.0,26.5
Nəsimi,5-ci Mikrorayon,3.0,97.0,12.0,17.0,287000.0,32.333333333333336
Nəsimi,2-ci Mikrorayon,2.0,67.0,3.0,5.0,138500.0,33.5
Nəsimi,1-ci Mikrorayon,3.0,82.0,1.0,16.0,264500.0,27.333333333333332
Nəsimi,4-cü Mikrorayon,3.0,97.0,4.0,5.0,313500.0,32.333333333333336
Nəsimi,Kubinka,4.0,147.0,3.0,18.0,589000.0,36.75
Nəsimi,4-cü Mikrorayon,4.0,100.0,5.0,5.0,340000.0,25.0
Nəsimi,3-cü Mikrorayon,2.0,63.0,1.0,5.0,216500.0,31.5
Nəsimi,1-ci Mikrorayon,2.0,66.0,2.0,5.0,210500.0,33.0
Nəsimi,Kubinka,3.0,95.0,16.0,24.0,401000.0,31.666666666666668
Nəsimi,Kubinka,3.0,119.0,16.0,16.0,404500.0,39.666666666666664
Nəsimi,2-ci Mikrorayon,3.0,95.0,17.0,17.0,283500.0,31.666666666666668
Nəsimi,5-ci Mikrorayon,2.0,68.0,2.0,5.0,161500.0,34.0
Nəsimi,4-cü Mikrorayon,2.0,53.0,5.0,5.0,127500.0,26.5
Nəsimi,3-cü Mikrorayon,1.0,44.0,1.0,5.0,127500.0,44.0
Nəsimi,4-cü Mikrorayon,4.0,112.0,3.0,5.0,286500.0,28.0
Nəsimi,1-ci Mikrorayon,3.0,98.0,4.0,5.0,249500.0,32.666666666666664
Nəsimi,5-ci Mikrorayon,4.0,107.0,3.0,5.0,361500.0,26.75
Nəsimi,1-ci Mikrorayon,2.0,56.0,16.0,17.0,167000.0,28.0
Nəsimi,1-ci Mikrorayon,4.0,142.0,4.0,5.0,360000.0,35.5
Nəsimi,Kubinka,4.0,143.0,24.0,24.0,492000.0,35.75
Nəsimi,2-ci Mikrorayon,2.0,65.0,3.0,5.0,215500.0,32.5
Nəsimi,3-cü Mikrorayon,3.0,130.0,1.0,5.0,373000.0,43.333333333333336
Nəsimi,Kubinka,3.0,95.0,7.0,18.0,419000.0,31.666666666666668
Nəsimi,2-ci Mikrorayon,3.0,67.0,16.0,19.0,212500.0,22.333333333333332
Nəsimi,2-ci Mikrorayon,3.0,65.0,9.0,16.0,236500.0,21.666666666666668
Nəsimi,2-ci Mikrorayon,2.0,51.0,3.0,17.0,182000.0,25.5
Nəsimi,Kubinka,4.0,138.0,3.0,5.0,606000.0,34.5
Nəsimi,Kubinka,2.0,65.0,6.0,24.0,314000.0,32.5
Nəsimi,5-ci Mikrorayon,2.0,72.0,4.0,17.0,251000.0,36.0
Nəsimi,2-ci Mikrorayon,3.0,92.0,3.0,5.0,311000.0,30.666666666666668
Nəsimi,3-cü Mikrorayon,4.0,148.0,10.0,16.0,390000.0,37.0
Nəsimi,1-ci Mikrorayon,2.0,62.0,16.0,17.0,216500.0,31.0
Nəsimi,Kubinka,3.0,80.0,16.0,16.0,251000.0,26.666666666666668
Nəsimi,4-cü Mikrorayon,3.0,97.0,3.0,9.0,302000.0,32.333333333333336
Nəsimi,4-cü Mikrorayon,1.0,36.0,5.0,5.0,110000.0,36.0
Nəsimi,Kubinka,3.0,137.0,7.0,16.0,576000.0,45.666666666666664
Nəsimi,5-ci Mikrorayon,3.0,119.0,4.0,5.0,410000.0,39.666666666666664
Nəsimi,1-ci Mikrorayon,2.0,45.0,3.0,5.0,163500.0,22.5
Nəsimi,1-ci Mikrorayon,2.0,47.0,1.0,16.0,153500.0,23.5
Nəsimi,Kubinka,2.0,84.0,16.0,16.0,294500.0,42.0
Nəsimi,4-cü Mikrorayon,2.0,49.0,1.0,9.0,142000.0,24.5
Nəsimi,4-cü Mikrorayon,2.0,65.0,6.0,17.0,195000.0,32.5
Nəsimi,4-cü Mikrorayon,3.0,99.0,5.0,5.0,221500.0,33.0
Nəsimi,3-cü Mikrorayon,2.0,47.0,5.0,5.0,114500.0,23.5
Nəsimi,3-cü Mikrorayon,3.0,113.0,4.0,5.0,321500.0,37.666666666666664
Nəsimi,Kubinka,3.0,131.0,3.0,5.0,521500.0,43.666666666666664
Nəsimi,5-ci Mikrorayon,1.0,44.0,2.0,5.0,125500.0,44.0
Nəsimi,5-ci Mikrorayon,3.0,118.0,4.0,5.0,410000.0,39.333333333333336
Nəsimi,2-ci Mikrorayon,3.0,68.0,17.0,19.0,260000.0,22.666666666666668
Nəsimi,4-cü Mikrorayon,1.0,42.0,3.0,5.0,110000.0,42.0
Nəsimi,Kubinka,4.0,176.0,9.0,16.0,780000.0,44.0
Nəsimi,3-cü Mikrorayon,3.0,80.0,2.0,5.0,275000.0,26.666666666666668
Nəsimi,Kubinka,4.0,157.0,3.0,18.0,552000.0,39.25
Nəsimi,2-ci Mikrorayon,3.0,89.0,4.0,5.0,249500.0,29.666666666666668
Nəsimi,3-cü Mikrorayon,1.0,38.0,1.0,9.0,110000.0,38.0
Nəsimi,3-cü Mikrorayon,2.0,51.0,5.0,5.0,140000.0,25.5
Nəsimi,3-cü Mikrorayon,2.0,48.0,2.0,17.0,135000.0,24.0
Nəsimi,5-ci Mikrorayon,2.0,58.0,4.0,5.0,195000.0,29.0
Nəsimi,1-ci Mikrorayon,3.0,116.0,2.0,5.0,299500.0,38.666666666666664
Nəsimi,1-ci Mikrorayon,1.0,39.0,3.0,5.0,117000.0,39.0
Nəsimi,1-ci Mikrorayon,3.0,87.0,4.0,9.0,282500.0,29.0
Nəsimi,Kubinka,3.0,75.0,11.0,24.0,343500.0,25.0
Nəsimi,Kubinka,3.0,131.0,12.0,16.0,483500.0,43.666666666666664
Nəsimi,Kubinka,2.0,61.0,6.0,17.0,170000.0,30.5
Nəsimi,1-ci Mikrorayon,2.0,45.0,1.0,5.0,135500.0,22.5
Nəsimi,1-ci Mikrorayon,3.0,108.0,3.0,5.0,350500.0,36.0
Nəsimi,3-cü Mikrorayon,3.0,78.0,5.0,5.0,262000.0,26.0
Nəsimi,4-cü Mikrorayon,3.0,66.0,2.0,9.0,232000.0,22.0
Nəsimi,4-cü Mikrorayon,3.0,75.0,4.0,17.0,208000.0,25.0
Nəsimi,5-ci Mikrorayon,3.0,90.0,6.0,9.0,351000.0,30.0
Nəsimi,1-ci Mikrorayon,2.0,49.0,7.0,16.0,147500.0,24.5
Nəsimi,4-cü Mikrorayon,3.0,61.0,14.0,17.0,183500.0,20.333333333333332
Nəsimi,3-cü Mikrorayon,2.0,48.0,4.0,9.0,189000.0,24.0
Nəsimi,Kubinka,4.0,172.0,3.0,9.0,780000.0,43.0
Nəsimi,3-cü Mikrorayon,3.0,86.0,1.0,17.0,283000.0,28.666666666666668
Nəsimi,1-ci Mikrorayon,2.0,59.0,5.0,5.0,162000.0,29.5
Nəsimi,4-cü Mikrorayon,2.0,61.0,2.0,5.0,162000.0,30.5
Nəsimi,5-ci Mikrorayon,3.0,122.0,4.0,5.0,410000.0,40.666666666666664
Nəsimi,Kubinka,3.0,110.0,1.0,18.0,335000.0,36.666666666666664
Nəsimi,Kubinka,2.0,68.0,12.0,18.0,325500.0,34.0
Nəsimi,5-ci Mikrorayon,2.0,47.0,9.0,9.0,175000.0,23.5
Nəsimi,1-ci Mikrorayon,3.0,120.0,3.0,5.0,345500.0,40.0
Nəsimi,1-ci Mikrorayon,3.0,73.0,3.0,16.0,228000.0,24.333333333333332
Nəsimi,1-ci Mikrorayon,2.0,49.0,7.0,9.0,144000.0,24.5
Nəsimi,Kubinka,3.0,106.0,13.0,16.0,435000.0,35.333333333333336
Nəsimi,5-ci Mikrorayon,4.0,108.0,4.0,5.0,410000.0,27.0
Nəsimi,3-cü Mikrorayon,3.0,70.0,5.0,5.0,257000.0,23.333333333333332
Nəsimi,3-cü Mikrorayon,4.0,118.0,2.0,5.0,390000.0,29.5
Nəsimi,2-ci Mikrorayon,3.0,98.0,4.0,5.0,263500.0,32.666666666666664
Nəsimi,3-cü Mikrorayon,2.0,58.0,3.0,5.0,192000.0,29.0
Nəsimi,2-ci Mikrorayon,1.0,31.0,3.0,5.0,115000.0,31.0
Nəsimi,Kubinka,3.0,115.0,5.0,5.0,497500.0,38.333333333333336
Nəsimi,3-cü Mikrorayon,1.0,34.0,8.0,17.0,111500.0,34.0
Nəsimi,Kubinka,3.0,135.0,2.0,5.0,563000.0,45.0
Nəsimi,5-ci Mikrorayon,3.0,120.0,4.0,5.0,394500.0,40.0
Nəsimi,Kubinka,3.0,75.0,5.0,5.0,193000.0,25.0
Nəsimi,5-ci Mikrorayon,1.0,39.0,1.0,17.0,110000.0,39.0
Nəsimi,2-ci Mikrorayon,2.0,48.0,5.0,9.0,170000.0,24.0
Nəsimi,3-cü Mikrorayon,1.0,32.0,5.0,9.0,110000.0,32.0
Nəsimi,4-cü Mikrorayon,4.0,98.0,3.0,5.0,283500.0,24.5
Nəsimi,Kubinka,3.0,138.0,13.0,18.0,535500.0,46.0
Nəsimi,Kubinka,3.0,153.0,15.0,18.0,459000.0,51.0
Nəsimi,2-ci Mikrorayon,2.0,47.0,2.0,5.0,136000.0,23.5
Nəsimi,1-ci Mikrorayon,2.0,46.0,1.0,9.0,119500.0,23.0
Nəsimi,4-cü Mikrorayon,1.0,33.0,7.0,9.0,118000.0,33.0
Nəsimi,Kubinka,2.0,72.0,14.0,17.0,311500.0,36.0
Nəsimi,5-ci Mikrorayon,3.0,112.0,3.0,5.0,360000.0,37.333333333333336
Nəsimi,3-cü Mikrorayon,4.0,146.0,1.0,5.0,390000.0,36.5
Nəsimi,Kubinka,2.0,83.0,8.0,17.0,368500.0,41.5
Nəsimi,1-ci Mikrorayon,2.0,67.0,12.0,18.0,190500.0,33.5
Nəsimi,2-ci Mikrorayon,2.0,48.0,9.0,17.0,118500.0,24.0
Nəsimi,2-ci Mikrorayon,2.0,66.0,1.0,5.0,166500.0,33.0
Nəsimi,Kubinka,3.0,117.0,15.0,17.0,454000.0,39.0
Nəsimi,4-cü Mikrorayon,3.0,83.0,5.0,5.0,233500.0,27.666666666666668
Nəsimi,2-ci Mikrorayon,2.0,63.0,3.0,9.0,191000.0,31.5
Nəsimi,3-cü Mikrorayon,3.0,116.0,6.0,16.0,379000.0,38.666666666666664
Nəsimi,5-ci Mikrorayon,2.0,62.0,3.0,5.0,235000.0,31.0
Nəsimi,4-cü Mikrorayon,4.0,95.0,5.0,5.0,336000.0,23.75
Nəsimi,4-cü Mikrorayon,2.0,53.0,9.0,16.0,119500.0,26.5
Nəsimi,Kubinka,3.0,82.0,18.0,24.0,267500.0,27.333333333333332
Nəsimi,2-ci Mikrorayon,2.0,53.0,16.0,17.0,131000.0,26.5
Nəsimi,Kubinka,2.0,58.0,8.0,17.0,203500.0,29.0
Nəsimi,4-cü Mikrorayon,4.0,119.0,9.0,9.0,318500.0,29.75
Nəsimi,5-ci Mikrorayon,3.0,106.0,12.0,18.0,294500.0,35.333333333333336
Nəsimi,Kubinka,3.0,131.0,19.0,24.0,370500.0,43.666666666666664
Nəsimi,5-ci Mikrorayon,2.0,75.0,14.0,18.0,204500.0,37.5
Nəsimi,4-cü Mikrorayon,3.0,69.0,5.0,5.0,163500.0,23.0
Nəsimi,5-ci Mikrorayon,3.0,140.0,4.0,5.0,410000.0,46.666666666666664
Nəsimi,5-ci Mikrorayon,3.0,90.0,5.0,5.0,207000.0,30.0
Nəsimi,5-ci Mikrorayon,3.0,81.0,4.0,18.0,288500.0,27.0
Nəsimi,3-cü Mikrorayon,3.0,117.0,2.0,17.0,364500.0,39.0
Nəsimi,Kubinka,4.0,113.0,15.0,18.0,405000.0,28.25
Nəsimi,3-cü Mikrorayon,3.0,110.0,5.0,17.0,331500.0,36.666666666666664
Nəsimi,3-cü Mikrorayon,2.0,53.0,1.0,9.0,171000.0,26.5
Nəsimi,3-cü Mikrorayon,3.0,120.0,1.0,5.0,306500.0,40.0
Nəsimi,1-ci Mikrorayon,3.0,131.0,2.0,5.0,360000.0,43.666666666666664
Nəsimi,1-ci Mikrorayon,3.0,99.0,9.0,9.0,302000.0,33.0
Nəsimi,3-cü Mikrorayon,1.0,43.0,14.0,16.0,136000.0,43.0
Nəsimi,5-ci Mikrorayon,1.0,35.0,6.0,18.0,110000.0,35.0
Nəsimi,3-cü Mikrorayon,4.0,117.0,2.0,5.0,390000.0,29.25
Nəsimi,4-cü Mikrorayon,2.0,63.0,3.0,9.0,218000.0,31.5
Nəsimi,2-ci Mikrorayon,3.0,101.0,3.0,5.0,368000.0,33.666666666666664
